business_id,name,address,city,state,postal_code,latitude,longitude,stars_restaurant,review_count,is_open,attributes,categories,hours,url
EuKMv2uDlSq8nopFGpFF8w,Pita Kabob Grill,619 E William St,Ann Arbor,MI,48104,42.2779549,-83.7416061,4.0,173,True,"{'Offers Delivery': 'True', 'Offers Takeout': 'True', 'Vegan Options': 'True', 'Accepts Credit Cards': 'True', 'Accepts Android Pay': 'True', 'Accepts Apple Pay': 'True', 'Outdoor Seating': 'True', 'Offers Catering': 'True', 'Good For Kids': 'True', 'Wheelchair Accessible': 'True', 'Offers Military Discount': 'True', 'Bike Parking': 'True', 'Takes Reservations': 'False', 'Good For Groups': 'False', 'Waiter Service': 'False', 'Dogs Allowed': 'False', 'TV': 'False'}","Mediterranean, Lebanese","{'Monday': '10:30-0:0', 'Tuesday': '10:30-0:0', 'Wednesday': '10:30-0:0', 'Thursday': '10:30-0:0', 'Friday': '10:30-0:0', 'Saturday': '10:30-0:0', 'Sunday': '11:0-22:0'}",https://www.yelp.com/biz/pita-kabob-grill-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
tE_oCseh9BIe39AcZzOUEg,Weber's Restaurant,3050 Jackson Rd,Ann Arbor,MI,48103,42.28457,-83.792149,3.5,288,True,"{'Takes Reservations': 'True', 'Offers Delivery': 'True', 'Offers Takeout': 'True', 'Vegan Options': 'True', 'Accepts Credit Cards': 'True', 'Outdoor Seating': 'True', 'Offers Catering': 'True', 'Good for Groups': 'True', 'Good For Kids': 'True', 'Waiter Service': 'True', 'Wheelchair Accessible': 'True', 'Open to All': 'True', 'Private dining': 'True', 'Bike Parking': 'True', 'EV charging station available': 'True', 'Masks required': 'False', 'Staff wears masks': 'False', 'Accepts Android Pay': 'False', 'Accepts Apple Pay': 'False', 'Accepts Cryptocurrency': 'False', 'Happy Hour': 'False', 'Drive-Thru': 'False', 'Dogs Allowed': 'False', 'TV': 'False', 'Heated Outdoor Seating': 'False', 'Covered Outdoor Seating': 'False'}","Seafood, Steakhouses, American (Traditional)","{'Monday': '8:0-14:0, 16:0-20:30', 'Tuesday': '8:0-14:0, 16:0-20:30', 'Wednesday': '8:0-14:0, 16:0-20:30', 'Thursday': '8:0-14:0, 16:0-20:30', 'Friday': '8:0-14:0, 16:0-21:30', 'Saturday': '8:0-14:0, 16:0-21:30', 'Sunday': '8:0-14:0, 16:0-20:30'}",https://www.yelp.com/biz/webers-restaurant-ann-arbor-3?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
pxbyA680Y2Y33YrF1YxqUA,Seoul Street,1771 Plymouth Rd,Ann Arbor,MI,48105,42.298542390286,-83.71994671592,3.5,395,True,"{'Offers Delivery': 'True', 'Offers Takeout': 'True', 'Masks required': 'True', 'Staff wears masks': 'True', 'Accepts Credit Cards': 'True', 'Accepts Apple Pay': 'True', 'Outdoor Seating': 'True', 'Offers Catering': 'True', 'Good For Kids': 'True', 'Bike Parking': 'True', 'Takes Reservations': 'False', 'Accepts Android Pay': 'False', 'Good For Groups': 'False', 'TV': 'False'}",Korean,"{'Monday': '15:0-20:30', 'Tuesday': '15:0-20:30', 'Wednesday': '15:0-20:30', 'Thursday': '15:0-20:30', 'Friday': '15:0-20:30', 'Saturday': '15:0-20:30', 'Sunday': '15:0-20:30'}",https://www.yelp.com/biz/seoul-street-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
n-0sVDLw6kkK5On6vZ30Zw,Casey's Tavern,304 Depot St,Ann Arbor,MI,48104,42.2878636505006,-83.74445467466327,4.0,215,True,"{'Health Score': 'True', 'Offers Takeout': 'True', 'Vegan Options': 'True', 'Accepts Credit Cards': 'True', 'Good for Groups': 'True', 'Good For Kids': 'True', 'Waiter Service': 'True', 'TV': 'True', 'Bike Parking': 'True', 'Takes Reservations': 'False', 'Offers Delivery': 'False', 'Accepts Apple Pay': 'False', 'Outdoor Seating': 'False', 'Offers Catering': 'False', 'Good For Dancing': 'False', 'Pool Table': 'False'}","Pubs, American (Traditional)","{'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '13:0-21:0'}",https://www.yelp.com/biz/caseys-tavern-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
pA8qeKTtM5NpIb0-4LMzuA,Ginger Deli,203 E Liberty St,Ann Arbor,MI,48104,42.2793085395298,-83.7438063,4.0,159,True,"{'Offers Takeout': 'True', 'Staff wears masks': 'True', 'Accepts Credit Cards': 'True', 'Outdoor Seating': 'True', 'Offers Catering': 'True', 'Good For Kids': 'True', 'Wheelchair Accessible': 'True', 'Covered outdoor seating': 'True', 'Bike Parking': 'True', 'Takes Reservations': 'False', 'Offers Delivery': 'False', 'Masks required': 'False', 'Accepts Apple Pay': 'False', 'Good For Groups': 'False', 'Waiter Service': 'False', 'TV': 'False', 'Heated Outdoor Seating': 'False'}","Delis, Sandwiches, Vietnamese","{'Monday': '11:0-16:0', 'Tuesday': '11:0-16:0', 'Wednesday': '11:0-16:0', 'Thursday': '11:0-16:0', 'Friday': '11:0-16:0', 'Saturday': '11:0-16:0'}",https://www.yelp.com/biz/ginger-deli-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
76STjBw88WDHzfF2YLiJJw,Dominick's,812 Monroe St,Ann Arbor,MI,48104,42.27313,-83.73876,3.5,226,True,"{'Offers Takeout': 'True', 'Vegan Options': 'True', 'Accepts Credit Cards': 'True', 'Outdoor Seating': 'True', 'Good for Groups': 'True', 'Bike Parking': 'True', 'Takes Reservations': 'False', 'Offers Delivery': 'False', 'Accepts Android Pay': 'False', 'Accepts Apple Pay': 'False', 'Offers Catering': 'False', 'Good For Kids': 'False', 'Pool Table': 'False', 'Waiter Service': 'False', 'TV': 'False'}","Italian, Lounges","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0'}",https://www.yelp.com/biz/dominicks-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
Cd__o-hrZTkWCSmnAR3nGQ,Tmaz Taqueria Dexter,2529 Dexter Ave,Ann Arbor,MI,48103,42.285557160750606,-83.78155011165676,5.0,8,True,"{'Offers Delivery': 'True', 'Offers Takeout': 'True'}",Mexican,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0'}",https://www.yelp.com/biz/tmaz-taqueria-dexter-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
nZNoTZ0bqVW-4EG1Aymr_g,Seoul Garden,3125 Boardwalk Dr,Ann Arbor,MI,48108,42.2423,-83.73416,3.5,324,True,"{'Takes Reservations': 'True', 'Offers Delivery': 'True', 'Offers Takeout': 'True', 'Vegan Options': 'True', 'Accepts Credit Cards': 'True', 'Good for Groups': 'True', 'Good For Kids': 'True', 'Waiter Service': 'True', 'Wheelchair Accessible': 'True', 'TV': 'True', 'Accepts Apple Pay': 'False', 'Accepts Cryptocurrency': 'False', 'Outdoor Seating': 'False', 'Offers Catering': 'False', 'Bike Parking': 'False'}","Korean, Steakhouses","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-22:0'}",https://www.yelp.com/biz/seoul-garden-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
6t_Ys39lfMpCyUrUMP-oZA,Venue by 4M,1919 S Industrial Hwy,Ann Arbor,MI,48104,42.259756,-83.736596,2.5,9,True,"{'Offers Takeout': 'True', 'Pescatarian Options': 'True', 'Accepts Credit Cards': 'True', 'Accepts Apple Pay': 'True', 'Outdoor Seating': 'True', 'Offers Catering': 'True', 'Waiter Service': 'True', 'Happy Hour Specials': 'True', 'Wheelchair Accessible': 'True', 'TV': 'True', 'Gender-neutral restrooms': 'True', 'Women-owned': 'True', 'Heated outdoor seating': 'True', 'Covered outdoor seating': 'True', 'Private dining': 'True', 'Bike Parking': 'True', 'Offers Delivery': 'False', 'Drive-Thru': 'False'}","Restaurants, Venues & Event Spaces, Bars","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",https://www.yelp.com/biz/venue-by-4m-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
ofjJxXNJEm1ORffWiORhZQ,Northside Grill,1015 Broadway St,Ann Arbor,MI,48105,42.28943,-83.73932,4.0,335,True,"{'Offers Takeout': 'True', 'Masks required': 'True', 'Vegan Options': 'True', 'Accepts Credit Cards': 'True', 'Good for Groups': 'True', 'Good For Kids': 'True', 'Waiter Service': 'True', 'Wheelchair Accessible': 'True', 'Gender-neutral restrooms': 'True', 'Covered outdoor seating': 'True', 'Bike Parking': 'True', 'Takes Reservations': 'False', 'Offers Delivery': 'False', 'Accepts Android Pay': 'False', 'Accepts Apple Pay': 'False', 'Outdoor Seating': 'False', 'Offers Catering': 'False', 'Happy Hour': 'False', 'TV': 'False'}","Diners, Breakfast & Brunch, Comfort Food","{'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}",https://www.yelp.com/biz/northside-grill-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
M3wssPEKzZb3hm4P0UmCdQ,Grizzly Peak Brewing Company,120 W Washington St,Ann Arbor,MI,48104,42.2806289,-83.7488893,3.5,604,True,"{'Takes Reservations': 'True', 'Offers Delivery': 'True', 'Offers Takeout': 'True', 'Accepts Credit Cards': 'True', 'Outdoor Seating': 'True', 'Good for Groups': 'True', 'Good For Kids': 'True', 'Waiter Service': 'True', 'Happy Hour Specials': 'True', 'Wheelchair Accessible': 'True', 'TV': 'True', 'Open to All': 'True', 'Private dining': 'True', 'Bike Parking': 'True', 'Provides reusable tableware': 'True', 'Masks required': 'False', 'Staff wears masks': 'False', 'Accepts Android Pay': 'False', 'Accepts Apple Pay': 'False', 'Accepts Cryptocurrency': 'False', 'Offers Catering': 'False', 'Good For Dancing': 'False', 'Pool Table': 'False', 'Drive-Thru': 'False', 'Dogs Allowed': 'False', 'Heated Outdoor Seating': 'False', 'Covered Outdoor Seating': 'False'}","Breweries, American (Traditional), Pubs","{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-22:0'}",https://www.yelp.com/biz/grizzly-peak-brewing-company-ann-arbor-2?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
l0yGTVOOSsKIU3GFJ0CBGA,Moon-Sky’s Cheesesteaks,600 S Wagner Rd,Ann Arbor,MI,48103,42.2773751,-83.80072249999999,4.5,11,True,{},"Food Trucks, Cheesesteaks","{'Monday': '11:0-15:0', 'Tuesday': '11:0-16:0', 'Wednesday': '11:0-16:0', 'Thursday': '11:0-16:0', 'Friday': '11:0-16:0'}",https://www.yelp.com/biz/moon-sky-s-cheesesteaks-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
gZtTZ_JWEzpHpnHEIsx-6A,Broadway Cafe & Hoagie,1139 Broadway St,Ann Arbor,MI,48105,42.290602,-83.7367917,4.5,132,True,"{'Takes Reservations': 'True', 'Offers Takeout': 'True', 'Staff wears masks': 'True', 'Accepts Credit Cards': 'True', 'Outdoor Seating': 'True', 'Good for Groups': 'True', 'Good For Kids': 'True', 'Waiter Service': 'True', 'Bike Parking': 'True', 'Offers Delivery': 'False', 'Masks required': 'False', 'Accepts Android Pay': 'False', 'Accepts Apple Pay': 'False', 'Offers Catering': 'False', 'Happy Hour': 'False', 'Dogs Allowed': 'False', 'Wheelchair Accessible': 'False', 'TV': 'False'}","Korean, Sandwiches, Cheesesteaks","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0'}",https://www.yelp.com/biz/broadway-cafe-and-hoagie-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
7sAcXreoQqyLdMnNPcr5hA,Pizza House,618 Church St,Ann Arbor,MI,48104,42.2743456,-83.7347695,3.5,494,True,"{'Takes Reservations': 'True', 'Offers Delivery': 'True', 'Offers Takeout': 'True', 'Vegan Options': 'True', 'Accepts Credit Cards': 'True', 'Accepts Android Pay': 'True', 'Outdoor Seating': 'True', 'Offers Catering': 'True', 'Good for Groups': 'True', 'Good For Kids': 'True', 'Waiter Service': 'True', 'Happy Hour Specials': 'True', 'Wheelchair Accessible': 'True', 'TV': 'True', 'Heated outdoor seating': 'True', 'Covered outdoor seating': 'True', 'Private dining': 'True', 'Bike Parking': 'True', 'Provides reusable tableware': 'True', 'Masks required': 'False', 'Accepts Apple Pay': 'False', 'Accepts Cryptocurrency': 'False', 'Good For Dancing': 'False', 'Pool Table': 'False', 'Drive-Thru': 'False'}","Pizza, Bars, Italian","{'Monday': '10:0-4:0', 'Tuesday': '10:0-4:0', 'Wednesday': '10:0-4:0', 'Thursday': '10:0-4:0', 'Friday': '10:0-4:0', 'Saturday': '10:0-4:0', 'Sunday': '10:0-4:0'}",https://www.yelp.com/biz/pizza-house-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
Wl3fj_qat3zjaotnNJTUzQ,King Shing,2865 Carpenter Rd,Ann Arbor,MI,48108,42.2461082,-83.680332,4.0,270,True,"{'Takes Reservations': 'True', 'Offers Takeout': 'True', 'Masks required': 'True', 'Vegan Options': 'True', 'Accepts Credit Cards': 'True', 'Offers Catering': 'True', 'Good For Kids': 'True', 'Gender-neutral restrooms': 'True', 'Open to All': 'True', 'Bike Parking': 'True', 'Accepts Android Pay': 'False', 'Accepts Apple Pay': 'False', 'Outdoor Seating': 'False', 'Good For Groups': 'False', 'Dogs Allowed': 'False', 'TV': 'False'}",Chinese,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-22:0'}",https://www.yelp.com/biz/king-shing-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
VHDAE52neVc98wztSED0jA,Pilar's Tamales,2261 W Liberty St,Ann Arbor,MI,48103,42.273649,-83.777535,4.5,177,True,"{'Offers Takeout': 'True', 'Vegan Options': 'True', 'Accepts Credit Cards': 'True', 'Offers Catering': 'True', 'Good For Kids': 'True', 'TV': 'True', 'Bike Parking': 'True', 'Takes Reservations': 'False', 'Offers Delivery': 'False', 'Accepts Apple Pay': 'False', 'Outdoor Seating': 'False', 'Good For Groups': 'False'}",Latin American,"{'Tuesday': '12:0-18:0', 'Wednesday': '12:0-18:0', 'Thursday': '12:0-18:0', 'Friday': '12:0-18:0', 'Saturday': '12:0-17:0'}",https://www.yelp.com/biz/pilars-tamales-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
P5DHUptRXTamFR1Tgq_MzQ,Poke Poke - Sushi Unrolled,312 S State St,Ann Arbor,MI,48104,42.278953,-83.74103,3.5,63,True,"{'Offers Delivery': 'True', 'Offers Takeout': 'True', 'Vegan Options': 'True', 'Accepts Credit Cards': 'True'}","Poke, Sushi Bars","{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '10:30-21:0'}",https://www.yelp.com/biz/poke-poke-sushi-unrolled-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
Rtbh34oMTgqCXfHNRzpykA,Angelo's Restaurant,1100 Catherine St,Ann Arbor,MI,48104,42.2828788757324,-83.7353973388672,3.5,376,True,"{'Offers Delivery': 'True', 'Offers Takeout': 'True', 'Accepts Credit Cards': 'True', 'Outdoor Seating': 'True', 'Good for Groups': 'True', 'Good For Kids': 'True', 'Waiter Service': 'True', 'TV': 'True', 'Gender-neutral restrooms': 'True', 'Bike Parking': 'True', 'Takes Reservations': 'False', 'Accepts Android Pay': 'False', 'Accepts Apple Pay': 'False', 'Offers Catering': 'False', 'Dogs Allowed': 'False'}","American (New), Breakfast & Brunch","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-14:0', 'Sunday': '7:0-14:0'}",https://www.yelp.com/biz/angelos-restaurant-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
IozdFn6qr5eWJ5Q44MQFIA,Union Rec,545 S Main St,Ann Arbor,MI,48104,42.274627,-83.748366,3.0,2,True,{},"Coffee & Tea, Tacos, Wine Bars","{'Monday': '7:0-17:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-0:0', 'Saturday': '7:0-0:0', 'Sunday': '7:0-17:0'}",https://www.yelp.com/biz/union-rec-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
V4S4YXbzsZiB_YtQ4VWq2A,Allen Rumsey Cocktail Lounge,615 E Huron St,Ann Arbor,MI,48104,42.28163,-83.74146,4.0,13,True,"{'Accepts Credit Cards': 'True', 'Good for Groups': 'True', 'Wheelchair Accessible': 'True', 'TV': 'True', 'Takes Reservations': 'False', 'Offers Delivery': 'False', 'Offers Takeout': 'False', 'Accepts Android Pay': 'False', 'Accepts Apple Pay': 'False', 'Accepts Cryptocurrency': 'False', 'Outdoor Seating': 'False', 'Offers Catering': 'False', 'Good For Kids': 'False', 'Good For Dancing': 'False', 'Waiter Service': 'False', 'Dogs Allowed': 'False', 'Bike Parking': 'False'}","Bars, American (New), Supper Clubs","{'Thursday': '17:0-23:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0'}",https://www.yelp.com/biz/allen-rumsey-cocktail-lounge-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
9LIH-W3o98DQoY-hO20yQQ,First Watch,3059 Oak Valley Dr,Ann Arbor,MI,48103,42.24252799,-83.76913573,3.5,20,True,"{'Offers Takeout': 'True', 'Good For Kids': 'True'}",Breakfast & Brunch,"{'Monday': '7:0-14:30', 'Tuesday': '7:0-14:30', 'Wednesday': '7:0-14:30', 'Thursday': '7:0-14:30', 'Friday': '7:0-14:30', 'Saturday': '7:0-14:30', 'Sunday': '7:0-14:30'}",https://www.yelp.com/biz/first-watch-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
93afWhCcHLuJsC4Jf4sQPw,The Ravens Club,207 S Main St,Ann Arbor,MI,48104,42.28017,-83.74819,4.0,310,True,"{'Takes Reservations': 'True', 'Offers Delivery': 'True', 'Offers Takeout': 'True', 'Vegan Options': 'True', 'Accepts Credit Cards': 'True', 'Offers Catering': 'True', 'Good for Groups': 'True', 'Happy Hour Specials': 'True', 'TV': 'True', 'Bike Parking': 'True', 'Accepts Apple Pay': 'False', 'Outdoor Seating': 'False', 'Good For Kids': 'False', 'Good For Dancing': 'False', 'Pool Table': 'False'}","American (Traditional), Lounges","{'Monday': '16:0-23:0', 'Tuesday': '16:0-23:0', 'Wednesday': '16:0-23:0', 'Thursday': '16:0-23:0', 'Friday': '16:0-0:0', 'Saturday': '16:0-0:0', 'Sunday': '16:0-22:0'}",https://www.yelp.com/biz/the-ravens-club-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
a5i1q0WQfsnaavufXSSgXA,Petrovich Family Grill,500 E Stadium Blvd,Ann Arbor,MI,48104,42.25964,-83.74489,5.0,1,True,"{'Takes Reservations': 'True', 'Offers Takeout': 'True', 'Masks required': 'True', 'Staff wears masks': 'True', 'Accepts Credit Cards': 'True', 'Accepts Apple Pay': 'True', 'Outdoor Seating': 'True', 'Offers Catering': 'True', 'Waiter Service': 'True', 'Wheelchair Accessible': 'True', 'TV': 'True', 'Open to All': 'True', 'Covered outdoor seating': 'True', 'Private dining': 'True', 'Bike Parking': 'True', 'Compostable containers available': 'True', 'Plastic-free packaging': 'True', 'Provides reusable tableware': 'True', 'Offers Delivery': 'False', 'Happy Hour': 'False', 'Drive-Thru': 'False', 'Dogs Allowed': 'False', 'Heated Outdoor Seating': 'False'}","American (Traditional), Wraps","{'Monday': '7:0-17:0', 'Tuesday': '11:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0', 'Saturday': '7:0-17:0', 'Sunday': '7:0-17:0'}",https://www.yelp.com/biz/petrovich-family-grill-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
LsILevbq-MfE4HO8o9KunQ,Tianchu Restaurant,613 E William St,Ann Arbor,MI,48104,42.2779731750488,-83.7411651611328,2.0,174,True,"{'Offers Delivery': 'True', 'Offers Takeout': 'True', 'Accepts Credit Cards': 'True', 'Good For Kids': 'True', 'Waiter Service': 'True', 'Bike Parking': 'True', 'Takes Reservations': 'False', 'Accepts Apple Pay': 'False', 'Outdoor Seating': 'False', 'Offers Catering': 'False', 'Good For Groups': 'False', 'TV': 'False'}","Korean, Chinese","{'Monday': '11:0-23:30', 'Tuesday': '11:0-23:30', 'Wednesday': '11:0-23:30', 'Thursday': '11:0-23:30', 'Friday': '11:0-23:30', 'Saturday': '11:0-23:30', 'Sunday': '11:0-23:30'}",https://www.yelp.com/biz/tianchu-restaurant-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
eIKmHdaHzQWZxs1wrXfuLg,Seva Restaurant,2541 Jackson Ave,Ann Arbor,MI,48103,42.2799639748017,-83.7822985586047,4.0,246,True,"{'Offers Takeout': 'True', 'Masks required': 'True', 'Staff wears masks': 'True', 'Vegan Options': 'True', 'Accepts Credit Cards': 'True', 'Outdoor Seating': 'True', 'Good for Groups': 'True', 'Good For Kids': 'True', 'Waiter Service': 'True', 'Happy Hour Specials': 'True', 'Wheelchair Accessible': 'True', 'TV': 'True', 'Bike Parking': 'True', 'Provides reusable tableware': 'True', 'Takes Reservations': 'False', 'Offers Delivery': 'False', 'Accepts Android Pay': 'False', 'Accepts Apple Pay': 'False', 'Offers Catering': 'False', 'Dogs Allowed': 'False'}","Vegetarian, Vegan","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0'}",https://www.yelp.com/biz/seva-restaurant-ann-arbor-2?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
wV8ZAyPq_I03HrKM6ScEBQ,Fleetwood Diner,300 S Ashley St,Ann Arbor,MI,48104,42.2794900388918,-83.7500317969716,3.0,358,True,"{'Offers Delivery': 'True', 'Offers Takeout': 'True', 'Staff wears masks': 'True', 'Vegan Options': 'True', 'Accepts Credit Cards': 'True', 'Outdoor Seating': 'True', 'TV': 'True', 'Bike Parking': 'True', 'Takes Reservations': 'False', 'Accepts Android Pay': 'False', 'Accepts Apple Pay': 'False', 'Offers Catering': 'False', 'Good For Groups': 'False', 'Good For Kids': 'False'}",Diners,"{'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours', 'Sunday': 'Open 24 hours'}",https://www.yelp.com/biz/fleetwood-diner-ann-arbor?adjust_creative=prhLNiMoKIpZpKwXeR5hoA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=prhLNiMoKIpZpKwXeR5hoA
